datetime,open,high,low,close,volume
1.64132E+12,1157.66,1160,1157.5701,1158.219,13722
1.64132E+12,1158.5299,1159.63,1158.22,1158.22,15244
1.64132E+12,1158,1161.0512,1155.12,1159.836,56650
1.64132E+12,1159.77,1162.2999,1159.08,1161.52,46079
1.64132E+12,1161.77,1162.13,1160.1201,1161.0899,26511
1.64132E+12,1160.72,1162.18,1159.8401,1160.725,27344
1.64132E+12,1160.38,1161.56,1160.27,1160.8599,9666
1.64132E+12,1160.8197,1161.15,1155.58,1155.72,33559
1.64132E+12,1155.56,1157.9699,1155.56,1156.53,20371
1.64132E+12,1156.526,1157.1799,1152.551,1152.551,41647
1.64132E+12,1152.4801,1153.25,1151.02,1152.8766,41240
1.64132E+12,1152.0501,1152.91,1150.12,1151.6152,30836
1.64132E+12,1152.06,1153.08,1151.435,1152.13,12340
1.64132E+12,1152.275,1153,1151.8001,1151.98,34612
1.64132E+12,1151.71,1153.882,1150.5901,1150.93,24125
1.64132E+12,1151.07,1154.29,1151.07,1153.6242,28105
1.64132E+12,1154,1156.03,1153.675,1153.96,33702
1.64132E+12,1153.4,1155.019,1152.75,1154.86,22853
1.64132E+12,1154.545,1156.4671,1153.4601,1154.55,17182
1.64132E+12,1155.95,1157.27,1155.11,1155.4789,30712
1.64132E+12,1155.9899,1155.9899,1153.7,1154.38,18914
1.64132E+12,1154.4,1154.4,1152,1153.3099,12125
1.64132E+12,1152.953,1154.25,1152.1097,1153.725,10478
1.64132E+12,1154.085,1154.591,1152.5,1152.9199,9859
1.64132E+12,1152.955,1153.0681,1149.01,1149.71,43350
1.64132E+12,1149.61,1150.7299,1148.5001,1149.67,25183
1.64132E+12,1149.67,1150.3099,1148.02,1148.67,24752
1.64132E+12,1148.58,1148.81,1146.698,1147.49,40139
1.64132E+12,1147.23,1149.3293,1147.09,1149.1562,25899
1.64132E+12,1149.185,1149.47,1147.92,1147.9901,14864
1.64132E+12,1148.046,1148.985,1147,1147.37,16287
1.64132E+12,1147.5,1147.6178,1144,1145.6904,35700
1.64132E+12,1145.51,1145.5101,1142.4,1142.7899,42658
1.64132E+12,1142.3551,1144.13,1142.3551,1143.16,34918
1.64132E+12,1143.0301,1143.87,1141.79,1143.5817,35555
1.64132E+12,1143.4436,1143.9999,1141.6701,1143.23,20055
1.64132E+12,1143.1052,1143.6199,1141.14,1141.885,22806
1.64132E+12,1141.6922,1143.63,1141.2,1143.4029,32107
1.64132E+12,1143.5996,1143.64,1141.03,1141.235,31216
1.64132E+12,1141.29,1144.01,1140.7,1142.0101,40633
1.64132E+12,1142.455,1143.85,1141.1,1141.9419,34646
1.64132E+12,1142.0289,1143.63,1141.69,1143.5397,17103
1.64132E+12,1143.5432,1144,1142.0301,1143.105,29413
1.64132E+12,1142.9701,1143.4999,1142.01,1142.44,12150
1.64132E+12,1142.6899,1144.15,1142.3376,1142.73,35402
1.64132E+12,1142.74,1142.74,1137,1137.7442,85533
1.64132E+12,1137.4,1138,1135.5501,1136.39,45324
1.64132E+12,1136.0742,1137.32,1135.3177,1137.09,36730
1.64132E+12,1137.02,1138.6912,1136.78,1138.6599,36250
1.64132E+12,1138.6044,1139.9799,1138.09,1139.7332,32349
1.64132E+12,1139.5,1141.35,1139.057,1140.3,27456
1.64132E+12,1140.0801,1142.44,1140.0801,1142.25,34629
1.64132E+12,1142.1795,1142.4399,1140.5101,1142,25319
1.64132E+12,1142.3,1143.9999,1142.0676,1143.9699,26813
1.64132E+12,1143.7707,1145.86,1143.77,1145.24,42700
1.64132E+12,1145.0001,1145.5969,1144.01,1145.08,28330
1.64132E+12,1145.48,1148.1699,1145.43,1147.615,39508
1.64132E+12,1147.62,1148.665,1146.8,1147.4599,44243
1.64132E+12,1147.235,1147.4399,1144.02,1145.3193,43175
1.64132E+12,1145.85,1145.85,1142.5,1142.6201,24295
1.64132E+12,1142.33,1142.74,1139.6001,1140.497,41122
1.64132E+12,1140.565,1140.62,1137.51,1139,43637
1.64132E+12,1138.99,1140.69,1138.75,1139.59,32952
1.64132E+12,1139.11,1140.75,1138.5,1140.7,27418
1.64132E+12,1140.5799,1141,1139.5801,1140.08,19746
1.64132E+12,1140.31,1140.69,1138.8,1139.49,15048
1.64132E+12,1139.72,1142.64,1139.72,1141.104,25044
1.64132E+12,1141.04,1143,1141,1143,22196
1.64132E+12,1142.6136,1145.64,1142.46,1144.555,40254
1.64132E+12,1144.5219,1147.395,1144.01,1147.07,51245
1.64132E+12,1146.62,1147.91,1145.3571,1145.57,29958
1.64132E+12,1145.4318,1145.9899,1142.42,1145,37708
1.64132E+12,1144.845,1146.9299,1144.59,1146.301,17466
1.64132E+12,1146.58,1147.72,1146,1147.4755,27594
1.64133E+12,1147.24,1149.54,1147.0101,1149.19,46651
1.64133E+12,1149.1899,1149.67,1147.6,1148.1,29650
1.64133E+12,1148.0686,1149.8,1148,1149.5,26869
1.64133E+12,1149.3592,1152.36,1148.5201,1151.95,61866
1.64133E+12,1152.1,1153.77,1151.79,1152.59,46141
1.64133E+12,1152.89,1152.89,1151.17,1151.6623,19666
1.64133E+12,1151.6521,1152,1149.6,1150.61,32171
1.64133E+12,1150.74,1152.98,1150.0601,1152.3549,24343
1.64133E+12,1152.75,1152.9799,1150.83,1152.7299,18777
1.64133E+12,1152.415,1153,1151.0001,1152.495,20365
1.64133E+12,1153,1153,1150.32,1150.765,25661
1.64133E+12,1150.9218,1151.36,1146.5543,1148.72,43672
1.64133E+12,1149,1149.8,1147.9566,1148.575,29415
1.64133E+12,1148.82,1149.97,1147.2101,1147.3105,30640
1.64133E+12,1147.21,1147.9194,1145.6367,1146.6,24606
1.64133E+12,1146.5177,1148.3199,1146.23,1147.34,12055
1.64133E+12,1147.43,1147.77,1146.64,1147.3275,8982
1.64133E+12,1146.93,1147.65,1145.4239,1146.65,26810
1.64133E+12,1146.508,1147.4999,1146.508,1147.3099,10645
1.64133E+12,1146.84,1147.6999,1146.1101,1146.1601,12504
1.64133E+12,1146,1146.95,1144,1144.23,34673
1.64133E+12,1144.2,1144.21,1142.0701,1143.39,26335
1.64133E+12,1143.78,1146.2699,1143.78,1145.6901,20841
1.64133E+12,1145.6213,1147,1145.045,1146.6249,25797
1.64133E+12,1146.98,1148.6,1146.375,1147.94,27989
1.64133E+12,1148.05,1148.2,1147.17,1147.41,13259
1.64133E+12,1147.1,1149.2,1146.535,1149.2,18245
1.64133E+12,1149.55,1151.3399,1149.11,1151,38994
1.64133E+12,1151.0352,1151.61,1148.68,1149.68,31936
1.64133E+12,1149.96,1150.75,1148.6001,1149.59,11981
1.64133E+12,1149.475,1149.662,1147.71,1148.8499,13853
1.64133E+12,1148.84,1148.84,1146.5001,1146.904,17856
1.64133E+12,1146.385,1147.0799,1146.21,1146.88,9347
1.64133E+12,1147.2099,1148.14,1146.22,1147.5,35169
1.64133E+12,1147.33,1150,1147.0831,1148,33700
1.64133E+12,1147.6801,1147.98,1145.5962,1145.5962,26696
1.64133E+12,1145.5,1145.5,1141.13,1143.1201,43276
1.64133E+12,1143.37,1144.5,1143.33,1144.27,26431
1.64133E+12,1144.0101,1145.241,1143.2401,1143.65,16189
1.64133E+12,1143.67,1143.97,1140.5001,1142.65,45132
1.64133E+12,1142.9414,1144.3,1141.77,1144.2595,15860
1.64133E+12,1144.2643,1145.5,1143.23,1145.08,26460
1.64133E+12,1144.99,1147.8368,1144.99,1146.8,29310
1.64133E+12,1147.15,1149.11,1146.01,1148.4818,31212
1.64133E+12,1148.5,1150.3937,1148.03,1150.36,55670
1.64133E+12,1150.4,1151.9199,1149.8,1150.94,45884
1.64133E+12,1151.0299,1151.0299,1148.43,1149,25420
1.64133E+12,1149.0137,1149.61,1147,1148.22,22454
1.64133E+12,1148.8595,1149.5,1147.7,1148,11910
1.64133E+12,1147.03,1147.9999,1146,1146.819,19009
1.64133E+12,1146.86,1148.3,1146.86,1147.7,13924
1.64133E+12,1147.54,1150.4099,1147.1701,1150.4099,26250
1.64133E+12,1150.4099,1152,1150.4,1151.61,40764
1.64133E+12,1151.83,1151.9999,1149.0389,1151.67,38527
1.64133E+12,1151.5647,1151.65,1150,1151.1,38972
1.64133E+12,1151.09,1152.2499,1151.0101,1151.8,31222
1.64133E+12,1151.94,1152.56,1151.63,1152.36,46986
1.64133E+12,1152.3599,1154,1151.0001,1151.315,47339
1.64133E+12,1151,1151.3758,1149.28,1150.95,25186
1.64133E+12,1151.2699,1151.9999,1149.4,1149.45,22544
1.64133E+12,1149.76,1152.06,1149.32,1151.09,17014
1.64133E+12,1151.105,1151.6,1150.25,1150.86,16599
1.64133E+12,1150.89,1152.5899,1150.6201,1151.1301,18258
1.64133E+12,1151.2429,1152.614,1150.5401,1152.26,26775
1.64133E+12,1152.19,1152.45,1150.021,1150.9652,18262
1.64133E+12,1150.98,1151.91,1150.4001,1150.9571,8750
1.64133E+12,1150.83,1151.5,1149.8001,1150.1201,19505
1.64133E+12,1150.38,1151.1599,1149.5006,1151,26520
1.64133E+12,1150.58,1151.7099,1150.13,1151.0102,13910
1.64133E+12,1151.42,1151.5999,1150.0501,1151.175,9929
1.64133E+12,1151.3,1151.46,1149.52,1149.9701,12589
1.64133E+12,1150.66,1150.66,1150,1150.1701,11792
1.64133E+12,1150.425,1152.22,1149.5107,1151.845,45863
1.64133E+12,1151.54,1154.7577,1151.23,1153.7601,66276
1.64133E+12,1154.1067,1154.28,1152.83,1153.66,40464
1.64133E+12,1153.3,1153.99,1152.328,1153.06,29763
1.64133E+12,1153.13,1155,1153.115,1154.5663,71695
1.64133E+12,1154.62,1154.7999,1150.7001,1151.05,42449
1.64133E+12,1151.27,1153.5899,1151.27,1152.78,39145
1.64133E+12,1152.77,1153.08,1151.793,1151.9448,28866
1.64133E+12,1151.78,1152.88,1151.01,1151.23,45306
1.64133E+12,1151.24,1151.57,1150,1150.4405,79562
1.64133E+12,1150.175,1151.22,1149.36,1149.63,103280
1.64133E+12,1149.41,1149.59,1148.2,1149,388216
1.64133E+12,1148.9999,1149.59,1148.3,1149.59,5318
1.64133E+12,1149.59,1149.59,1146.6,1147.85,46402
1.64133E+12,1147.8,1148.25,1147.55,1148,2747
1.64133E+12,1148.2,1148.35,1148.0401,1148.35,410
1.64133E+12,1147.25,1147.8,1147.25,1147.8,400
1.64133E+12,1147.03,1148.3,1147.01,1148.02,3293
1.64133E+12,1149.59,1149.59,1147.8,1147.8,2298
1.64133E+12,1147.13,1147.25,1147.13,1147.25,498
1.64133E+12,1147.01,1147.01,1146.32,1146.32,653
1.64133E+12,1146.01,1146.01,1146.01,1146.01,972
1.64133E+12,1146.51,1146.52,1145.79,1145.79,1021
1.64133E+12,1146.99,1146.99,1146.4,1146.4,960
1.64133E+12,1145.98,1146.84,1145.98,1146.84,522
1.64133E+12,1146.01,1146.01,1146,1146,200
1.64133E+12,1146.7,1146.7,1146.7,1146.7,196
1.64133E+12,1146.42,1146.42,1146.33,1146.33,478
1.64133E+12,1146.5,1146.6,1146.15,1146.15,708
1.64133E+12,1146.75,1146.75,1146,1146,1527
1.64133E+12,1146,1146,1146,1146,246
1.64133E+12,1146.64,1146.8,1146.64,1146.64,2853
1.64133E+12,1146.2501,1146.2501,1146.2501,1146.2501,100
1.64133E+12,1146.6,1146.6,1146.6,1146.6,200
1.64133E+12,1146.25,1146.25,1146.25,1146.25,128
1.64133E+12,1146.25,1149.59,1146.25,1149.59,89994
1.64133E+12,1145.81,1146,1145.5,1146,325
1.64133E+12,1146.17,1146.4,1146.17,1146.4,625
1.64133E+12,1146.26,1146.26,1146.25,1146.25,858
1.64133E+12,1146.48,1146.48,1146,1146,3052
1.64133E+12,1146.68,1146.68,1146.68,1146.68,500
1.64133E+12,1146.67,1146.67,1146.67,1146.67,200
1.64133E+12,1146.5,1146.6799,1146.5,1146.6799,600
1.64133E+12,1146.5,1146.5,1146.5,1146.5,265
1.64133E+12,1146.3,1146.3,1146.3,1146.3,200
1.64133E+12,1146.5,1146.5,1146.3,1146.3,1118
1.64133E+12,1146.49,1146.49,1146.49,1146.49,218
1.64133E+12,1146.21,1146.21,1146.21,1146.21,328
1.64133E+12,1146.5,1147.99,1146.5,1147.99,5662
1.64133E+12,1147.65,1147.89,1147.62,1147.89,1791
1.64133E+12,1147,1147.6,1147,1147.6,281
1.64133E+12,1147.98,1147.98,1147.5,1147.9,901
1.64133E+12,1147.66,1147.66,1147.66,1147.66,179
1.64133E+12,1147.89,1147.89,1147.89,1147.89,600
1.64133E+12,1147.88,1147.88,1147.4,1147.4,608
1.64133E+12,1146.76,1146.76,1146.76,1146.76,100
1.64133E+12,1147.6,1147.6,1146.76,1146.76,293
1.64133E+12,1147.8,1147.8,1147.8,1147.8,185
1.64133E+12,1147.78,1147.95,1147.78,1147.95,420
1.64133E+12,1147.1,1147.1,1147.1,1147.1,100
1.64133E+12,1147.02,1147.02,1147.02,1147.02,100
1.64133E+12,1147,1147,1147,1147,490
1.64133E+12,1146.93,1146.93,1146.93,1146.93,180
1.64133E+12,1146.68,1146.68,1146.68,1146.68,100
1.64133E+12,1146.68,1146.96,1146.68,1146.96,317
1.64133E+12,1147.24,1147.25,1147.2,1147.25,390
1.64133E+12,1147.12,1147.12,1147.12,1147.12,123
1.64133E+12,1146.68,1146.88,1146.68,1146.88,277
1.64134E+12,1146.7,1146.9,1146.68,1146.9,3585
1.64134E+12,1146.53,1149.59,1146.53,1149.59,8372
1.64134E+12,1146.86,1146.86,1146.36,1146.36,716
1.64134E+12,1146.21,1146.21,1146.15,1146.15,400
1.64134E+12,1146.2,1146.2,1146.2,1146.2,100
1.64134E+12,1146.16,1146.16,1146.16,1146.16,178
1.64134E+12,1146.2,1146.2,1146.19,1146.19,524
1.64134E+12,1145.98,1145.98,1145.98,1145.98,100
1.64134E+12,1146.49,1146.5,1146.49,1146.5,385
1.64134E+12,1146.95,1146.95,1146.95,1146.95,700
1.64134E+12,1146.98,1147,1146.98,1147,321
1.64134E+12,1146.65,1146.65,1146.65,1146.65,200
1.64134E+12,1146.65,1146.65,1146.65,1146.65,138
1.64134E+12,1146.11,1146.11,1146.11,1146.11,115
1.64134E+12,1146.5,1146.5,1146.5,1146.5,151
1.64134E+12,1146.75,1146.75,1146.75,1146.75,218
1.64134E+12,1146.5,1146.5,1146.4999,1146.4999,590
1.64134E+12,1146.4,1146.72,1146.4,1146.72,2109
1.64134E+12,1146.67,1146.72,1146.67,1146.72,869
1.64134E+12,1146.7,1146.72,1146.7,1146.72,400
1.64134E+12,1146.51,1146.51,1146.4,1146.4,1244
1.64134E+12,1146.66,1146.66,1146.66,1146.66,126
1.64134E+12,1146.4,1146.4,1146.4,1146.4,1150
1.64134E+12,1146.15,1146.69,1146.05,1146.05,2243
1.64134E+12,1146.72,1146.75,1146.07,1146.07,997
1.64134E+12,1146.13,1146.13,1146.02,1146.02,1000
1.64134E+12,1146.15,1146.15,1145.98,1145.98,1067
1.64134E+12,1145.6,1145.6,1145.56,1145.56,376
1.64134E+12,1145.5,1145.5,1145,1145,6278
1.64134E+12,1145,1145,1144.3,1144.3,826
1.64134E+12,1144.35,1144.35,1144.35,1144.35,400
1.64134E+12,1145.24,1145.24,1145.24,1145.24,230
1.64134E+12,1144.5,1144.5,1144.5,1144.5,246
1.64134E+12,1144.27,1144.27,1144.22,1144.22,887
1.64134E+12,1144.05,1144.05,1144,1144,200
1.64134E+12,1144,1144.25,1144,1144.25,791
1.64134E+12,1144,1144,1144,1144,400
1.64134E+12,1144,1144,1144,1144,152
1.64134E+12,1143.35,1143.35,1143.35,1143.35,100
1.64134E+12,1143.35,1143.35,1142.56,1142.56,1949
1.64134E+12,1142.95,1143,1142.95,1143,482
1.64134E+12,1143.26,1143.26,1143.1,1143.1,1300
1.64134E+12,1143.2,1143.2,1143.2,1143.2,187
1.64134E+12,1144,1144,1143.21,1143.21,903
1.64134E+12,1143.22,1143.22,1143.22,1143.22,100
1.64134E+12,1143.9,1143.9,1143.11,1143.11,612
1.64134E+12,1143.15,1143.5,1143.15,1143.5,200
1.64134E+12,1143.21,1143.21,1143.21,1143.21,500
1.64134E+12,1143,1144,1143,1144,1048
1.64134E+12,1143.03,1143.03,1143.03,1143.03,192
1.64134E+12,1143.03,1143.5,1143.03,1143.5,950
1.64134E+12,1143.08,1143.08,1143.08,1143.08,205
1.64134E+12,1143.13,1143.3,1143,1143.3,3016
1.64134E+12,1143.5,1143.5,1143.5,1143.5,200
1.64134E+12,1143.22,1143.25,1143,1143,2312
1.64134E+12,1142.56,1142.56,1142.56,1142.56,180
1.64134E+12,1142.5,1142.5,1142.5,1142.5,205
1.64134E+12,1142.5,1142.5,1142.5,1142.5,176
1.64134E+12,1142.35,1142.35,1141.85,1141.85,952
1.64134E+12,1141.95,1142,1141.95,1142,434
1.64134E+12,1141.98,1141.98,1141.98,1141.98,199
1.64134E+12,1141.32,1142.28,1141.32,1142.28,539
1.64134E+12,1142.4499,1142.4499,1142.4499,1142.4499,237
1.64134E+12,1142.4,1142.4,1142.4,1142.4,100
1.64134E+12,1142,1142,1141.99,1141.99,800
1.64134E+12,1142,1142,1141.61,1141.61,1233
1.64134E+12,1141.33,1141.33,1141,1141,799
1.64134E+12,1141,1141.87,1141,1141.87,416
1.64134E+12,1141.99,1141.99,1140.69,1140.69,325
1.64134E+12,1141,1141,1141,1141,130
1.64134E+12,1141.26,1141.26,1141.13,1141.13,200
1.64134E+12,1141.4,1141.4,1140.99,1140.99,2183
1.64134E+12,1140.85,1140.85,1140.48,1140.48,370
1.64134E+12,1140.53,1141,1140.53,1140.93,5489
1.64134E+12,1140.93,1140.93,1140.91,1140.93,398
1.64134E+12,1140.85,1140.85,1140.85,1140.85,100
1.64134E+12,1141,1141,1141,1141,221
1.64134E+12,1140.7,1140.7,1140.7,1140.7,219
1.64134E+12,1140.86,1141.01,1140.86,1141.01,2200
1.64134E+12,1141.01,1141.01,1141.01,1141.01,250
1.64134E+12,1140.43,1140.43,1140.25,1140.25,1537
1.64134E+12,1140.15,1140.22,1140.15,1140.16,725
1.64134E+12,1140.85,1140.85,1140.22,1140.22,300
1.64134E+12,1140.91,1141,1140.5,1140.5,2047
1.64134E+12,1140.4,1140.4,1140.4,1140.4,100
1.64134E+12,1140.47,1140.47,1140.47,1140.47,100
1.64134E+12,1140.3,1140.3,1140.25,1140.25,500
1.64134E+12,1140.4101,1140.4101,1140.2,1140.2,426
1.64134E+12,1140.15,1140.5,1140.1,1140.16,2881
1.64134E+12,1140.15,1140.15,1140.15,1140.15,100
1.64134E+12,1140.3,1140.3,1140.03,1140.13,1100
1.64134E+12,1140.13,1140.15,1140.1,1140.15,1188
1.64134E+12,1140.1,1140.1,1140.1,1140.1,200
1.64134E+12,1140.11,1140.11,1140,1140.1,4397
1.64134E+12,1140.1,1140.25,1140.05,1140.25,1201
1.64134E+12,1140.35,1140.35,1140.35,1140.35,100
1.64134E+12,1140.2,1140.2,1140.15,1140.15,842
1.64134E+12,1140.01,1140.3,1140,1140.3,2831
1.64134E+12,1140.45,1140.45,1140.4,1140.45,800
1.64134E+12,1140.26,1140.26,1140.25,1140.26,570
1.64134E+12,1140.25,1140.35,1140.25,1140.35,1080
1.64134E+12,1140.35,1140.45,1140.26,1140.35,1037
1.64134E+12,1140.43,1140.48,1140.29,1140.48,1300
1.64134E+12,1140.3,1140.48,1140.26,1140.27,2144
1.64134E+12,1140.35,1140.35,1140.28,1140.28,247
1.64134E+12,1140.26,1140.4,1140.26,1140.4,1065
1.64134E+12,1140.26,1140.3999,1140,1140,7000
1.64137E+12,1132.15,1133.47,1128.06,1132.05,1046
1.64137E+12,1133.03,1133.03,1132,1132,1159
1.64137E+12,1133,1137.25,1133,1135.37,1370
1.64137E+12,1136.5,1137,1136,1137,727
1.64137E+12,1137,1138.5,1137,1137,1214
1.64137E+12,1137.88,1141.35,1137.88,1141.35,395
1.64137E+12,1140.21,1140.99,1140.21,1140.99,300
1.64137E+12,1137.95,1137.95,1137.95,1137.95,200
1.64137E+12,1135.83,1136.1,1135.83,1136.1,555
1.64137E+12,1136.2,1136.2,1134,1134,609
1.64137E+12,1135.56,1135.56,1135,1135,566
1.64137E+12,1135.5,1137,1135.5,1137,434
1.64137E+12,1138.63,1138.63,1137.16,1137.16,762
1.64137E+12,1136.16,1136.21,1136.16,1136.21,200
1.64137E+12,1135.1,1135.1,1135.1,1135.1,100
1.64137E+12,1134.33,1134.33,1134.33,1134.33,195
1.64137E+12,1131.48,1131.48,1130.79,1130.79,200
1.64138E+12,1132.38,1132.5,1132.38,1132.5,728
1.64138E+12,1132.5,1132.5,1132.5,1132.5,241
1.64138E+12,1132.5,1132.6,1132.5,1132.6,250
1.64138E+12,1131.5,1131.5,1131.5,1131.5,200
1.64138E+12,1131.8,1132.29,1131.8,1132.29,1401
1.64138E+12,1130.05,1130.05,1127.65,1127.65,744
1.64138E+12,1128,1128.91,1128,1128.91,224
1.64138E+12,1129.4,1129.4,1129.4,1129.4,100
1.64138E+12,1128.95,1130.02,1128.95,1130.02,1244
1.64138E+12,1131,1131,1130.97,1130.97,710
1.64138E+12,1130.93,1130.94,1130.89,1130.94,600
1.64138E+12,1130.88,1130.88,1130.88,1130.88,230
1.64138E+12,1131.3,1132.76,1131.03,1132.76,544
1.64138E+12,1133.51,1133.94,1133.11,1133.94,700
1.64138E+12,1134.87,1135.19,1134.87,1135.19,300
1.64138E+12,1135.06,1135.06,1134.92,1134.92,320
1.64138E+12,1134,1134,1134,1134,753
1.64138E+12,1134,1134,1134,1134,160
1.64138E+12,1132.96,1132.96,1132.96,1132.96,100
1.64138E+12,1133.81,1133.81,1133.81,1133.81,100
1.64138E+12,1134.84,1136,1134.84,1136,351
1.64138E+12,1135.82,1135.82,1135.82,1135.82,153
1.64138E+12,1135.82,1135.82,1134.61,1134.61,522
1.64138E+12,1133.5,1133.5,1133.5,1133.5,100
1.64138E+12,1133,1133,1133,1133,220
1.64138E+12,1135.04,1135.04,1135.04,1135.04,100
1.64138E+12,1134.9,1134.9,1134.9,1134.9,319
1.64138E+12,1134.94,1135,1134.94,1135,227
1.64138E+12,1135.66,1135.66,1134.9,1134.99,300
1.64138E+12,1135.94,1135.94,1135.94,1135.94,499
1.64138E+12,1135.5,1135.5,1135.5,1135.5,160
1.64138E+12,1136.25,1136.25,1135.77,1135.77,237
1.64138E+12,1135.9,1135.9,1135.9,1135.9,100
1.64138E+12,1136.51,1136.51,1136.51,1136.51,160
1.64138E+12,1136.95,1137.92,1136.95,1137.92,880
1.64138E+12,1138.55,1138.79,1138.55,1138.79,200
1.64138E+12,1138.43,1138.43,1138.43,1138.43,400
1.64138E+12,1139.94,1139.94,1139.94,1139.94,100
1.64138E+12,1141.11,1141.11,1141.11,1141.11,100
1.64138E+12,1140.21,1140.21,1140,1140,478
1.64138E+12,1139.98,1139.98,1139.98,1139.98,100
1.64138E+12,1140.03,1140.03,1140.03,1140.03,257
1.64138E+12,1137.6,1137.6,1137.6,1137.6,100
1.64138E+12,1136.77,1136.77,1136.62,1136.62,200
1.64138E+12,1139.57,1139.57,1139.57,1139.57,100
1.64138E+12,1138.13,1138.13,1138.13,1138.13,100
1.64138E+12,1137.65,1137.65,1137.65,1137.65,100
1.64138E+12,1137,1137,1137,1137,142
1.64138E+12,1137.64,1137.64,1137.64,1137.64,100
1.64138E+12,1134,1134,1134,1134,100
1.64138E+12,1133.97,1133.97,1133.97,1133.97,106
1.64138E+12,1135.29,1135.29,1135.29,1135.29,100
1.64138E+12,1134.1,1134.1,1134.06,1134.06,314
1.64138E+12,1134.8,1135.5,1134.8,1135.5,259
1.64138E+12,1136,1136,1136,1136,200
1.64138E+12,1137,1137,1137,1137,200
1.64138E+12,1136.6,1136.6,1136.6,1136.6,130
1.64138E+12,1135,1135,1135,1135,100
1.64138E+12,1137,1138.01,1137,1138,811
1.64138E+12,1138,1138.68,1137.6,1137.6,505
1.64138E+12,1137.9,1138.46,1137.6,1137.6,377
1.64138E+12,1138,1138.01,1137.95,1137.95,550
1.64138E+12,1137.11,1137.11,1136,1136,1990
1.64138E+12,1135,1137,1135,1137,2403
1.64138E+12,1136,1136.45,1136,1136.02,728
1.64138E+12,1136,1136,1136,1136,205
1.64138E+12,1136,1136,1136,1136,100
1.64138E+12,1135.75,1136.25,1135.75,1136.25,200
1.64138E+12,1136.49,1136.9,1136.33,1136.33,425
1.64138E+12,1135.55,1136.1,1135.5,1135.5,438
1.64138E+12,1136.01,1136.01,1136.01,1136.01,100
1.64138E+12,1136.74,1136.74,1136.74,1136.74,200
1.64138E+12,1136.51,1136.7,1136,1136,1127
1.64139E+12,1136.9,1137.5,1136.9,1137.5,1345
1.64139E+12,1137.79,1137.79,1137.79,1137.79,100
1.64139E+12,1138,1138,1138,1138,100
1.64139E+12,1137.53,1137.53,1136,1136,1630
1.64139E+12,1136.11,1136.48,1136,1136.48,373
1.64139E+12,1138,1138,1138,1138,300
1.64139E+12,1138.48,1138.48,1138.48,1138.48,280
1.64139E+12,1138,1138,1138,1138,100
1.64139E+12,1137.5,1137.5,1137.5,1137.5,172
1.64139E+12,1137.75,1137.75,1137.75,1137.75,100
1.64139E+12,1138.01,1138.01,1138,1138,200
1.64139E+12,1138.1,1138.5,1138.1,1138.5,433
1.64139E+12,1138,1138,1137.75,1137.75,496
1.64139E+12,1137.89,1137.89,1137.83,1137.83,200
1.64139E+12,1138,1138,1137.05,1137.05,740
1.64139E+12,1137.3,1137.3,1136.52,1136.52,5547
1.64139E+12,1136.5,1136.5,1136.5,1136.5,789
1.64139E+12,1136.3,1136.3,1136.3,1136.3,100
1.64139E+12,1136.74,1136.74,1136.74,1136.74,100
1.64139E+12,1136.63,1137,1136.63,1137,364
1.64139E+12,1137.49,1137.49,1137.49,1137.49,100
1.64139E+12,1136.3,1136.3,1135.54,1135.54,650
1.64139E+12,1135.8,1136,1135.8,1136,349
1.64139E+12,1136.02,1136.02,1136.02,1136.02,110
1.64139E+12,1135.2,1136.47,1135.2,1136.47,985
1.64139E+12,1136.57,1136.57,1136.36,1136.53,1220
1.64139E+12,1137,1137.45,1137,1137.45,523
1.64139E+12,1137.83,1139.72,1137.8,1139.72,2521
1.64139E+12,1138.5,1141.99,1138.5,1141.95,4271
1.64139E+12,1140.99,1140.99,1140,1140,892
1.64139E+12,1140,1140.26,1140,1140.26,212
1.64139E+12,1140.96,1141,1140.15,1140.15,1780
1.64139E+12,1139.8,1139.8,1139,1139,200
1.64139E+12,1139.25,1141,1139.25,1140.13,5368
1.64139E+12,1140.05,1140.48,1139.95,1139.95,700
1.64139E+12,1139.27,1140.95,1139.27,1140.95,400
1.64139E+12,1140.55,1140.55,1140.55,1140.55,160
1.64139E+12,1140.1,1140.1,1139,1139,1295
1.64139E+12,1138.5,1138.5,1138,1138,400
1.64139E+12,1137.33,1137.5,1136.7,1137,860
1.64139E+12,1137.98,1138,1137.98,1138,300
1.64139E+12,1137.5,1137.5,1137.5,1137.5,150
1.64139E+12,1136.7,1136.77,1135.07,1136.77,6839
1.64139E+12,1139,1140,1138,1138,2730
1.64139E+12,1137.99,1137.99,1137.5,1137.5,779
1.64139E+12,1138.67,1140,1138.61,1139.84,2142
1.64139E+12,1139.9198,1140,1139.7337,1140,7713
1.64139E+12,1139.97,1139.99,1138.53,1139,2839
1.64139E+12,1138,1138,1138,1138,150
1.64139E+12,1138.9606,1139,1138.9606,1139,464
1.64139E+12,1138.0001,1138.0001,1138.0001,1138.0001,136
1.64139E+12,1139,1139,1139,1139,200
1.64139E+12,1139,1139.8742,1139,1139.8742,633
1.64139E+12,1139.1999,1139.1999,1139.1999,1139.1999,100
1.64139E+12,1138.898,1138.898,1138.898,1138.898,100
1.64139E+12,1138.9,1138.9,1138.5,1138.5114,800
1.64139E+12,1139,1139,1138,1138,425
